2020-05-26 16:20:28.345316693,182.6,1
2020-05-26 16:20:32.844705327,182.58,1
2020-05-26 16:20:40.204698141,182.6,1
2020-05-26 16:20:41.128852655,182.6,5
2020-05-26 16:20:41.740501968,182.6,1
2020-05-26 16:20:42.900734941,182.59,4
2020-05-26 16:20:42.900816651,182.59,4
2020-05-26 16:20:47.727387987,182.58,1
2020-05-26 16:20:47.727545157,182.58,1
2020-05-26 16:20:49.637524335,182.6,1
2020-05-26 16:20:50.251674783,182.61,1
2020-05-26 16:20:51.180433691,182.6,2
2020-05-26 16:20:51.180474355,182.6,2
2020-05-26 16:20:51.673443079,182.61,1
2020-05-26 16:20:51.673592201,182.61,1
2020-05-26 16:20:52.406029707,182.6,1
2020-05-26 16:20:53.445358008,182.61,1
2020-05-26 16:20:55.140905567,182.62,2
2020-05-26 16:20:55.141059895,182.62,2
2020-05-26 16:20:56.148819359,182.63,1
2020-05-26 16:20:56.148982448,182.63,1
2020-05-26 16:20:56.793530758,182.64,1
2020-05-26 16:20:57.949618191,182.65,1
2020-05-26 16:20:58.405024304,182.66,1
2020-05-26 16:20:59.167893585,182.65,1
2020-05-26 16:20:59.548266434,182.66,1
2020-05-26 16:21:00.092820223,182.65,1
2020-05-26 16:21:00.824892754,182.64,1
2020-05-26 16:21:02.015437627,182.63,1
2020-05-26 16:21:02.415461941,182.62,3
2020-05-26 16:21:02.415607888,182.62,3
2020-05-26 16:21:02.933179879,182.62,1
2020-05-26 16:21:03.964981083,182.63,1
2020-05-26 16:21:04.429123257,182.62,1
2020-05-26 16:21:04.930332266,182.61,1
2020-05-26 16:21:05.309021730,182.62,2
2020-05-26 16:21:05.309174225,182.62,2
2020-05-26 16:21:06.169387778,182.62,1
2020-05-26 16:21:06.921277008,182.61,1
2020-05-26 16:21:07.864913016,182.6,1
2020-05-26 16:21:11.145134359,182.59,1
2020-05-26 16:21:11.645073520,182.6,1
2020-05-26 16:21:12.005236425,182.59,1
2020-05-26 16:21:12.572619324,182.58,1
2020-05-26 16:21:13.372382731,182.58,2
2020-05-26 16:21:13.996618625,182.58,1
2020-05-26 16:21:14.376844493,182.58,3
2020-05-26 16:21:14.853862489,182.58,1
2020-05-26 16:21:15.872883021,182.57,3
2020-05-26 16:21:15.873029446,182.57,3
2020-05-26 16:21:16.269493978,182.58,1
2020-05-26 16:21:16.269625815,182.58,1
2020-05-26 16:21:17.876718220,182.57,1
2020-05-26 16:21:18.269455565,182.6,1
2020-05-26 16:21:19.136968869,182.61,1
2020-05-26 16:21:19.627326820,182.64,1
2020-05-26 16:21:20.886002668,182.62,1
2020-05-26 16:21:21.369295563,182.63,3
2020-05-26 16:21:21.369440661,182.63,3
2020-05-26 16:21:21.881344111,182.62,1
2020-05-26 16:21:21.881494341,182.62,1
2020-05-26 16:21:22.921342818,182.61,1
2020-05-26 16:21:24.893743197,182.62,30
2020-05-26 16:21:24.893880076,182.62,30
2020-05-26 16:21:25.494865944,182.6,1
2020-05-26 16:21:25.495008548,182.6,1
2020-05-26 16:21:25.977284718,182.61,1
2020-05-26 16:21:26.288438513,182.62,2
2020-05-26 16:21:26.288488297,182.62,2
2020-05-26 16:21:27.001424378,182.61,1
2020-05-26 16:21:27.001568795,182.61,1
2020-05-26 16:21:29.170339867,182.6,1
2020-05-26 16:21:30.995323382,182.59,4
2020-05-26 16:21:30.995473677,182.59,4
2020-05-26 16:21:31.383297756,182.58,1
2020-05-26 16:21:31.383456777,182.58,1
2020-05-26 16:21:31.896417199,182.58,2
2020-05-26 16:21:32.428538520,182.58,1
2020-05-26 16:21:33.455099161,182.57,1
2020-05-26 16:21:34.080325674,182.58,35
2020-05-26 16:21:34.080395576,182.58,35
2020-05-26 16:21:34.536815577,182.57,1
2020-05-26 16:21:34.536969293,182.57,1
2020-05-26 16:21:35.652840398,182.56,1
2020-05-26 16:21:36.728944274,182.57,1
2020-05-26 16:21:37.156981051,182.56,1
2020-05-26 16:21:38.498164223,182.57,2
2020-05-26 16:21:38.498245304,182.57,2
2020-05-26 16:21:38.996674900,182.56,1
2020-05-26 16:21:38.996810917,182.56,1
2020-05-26 16:21:41.412676511,182.56,2
2020-05-26 16:21:41.952562623,182.56,5
2020-05-26 16:21:42.301326220,182.56,6
2020-05-26 16:21:42.975654866,182.56,1
2020-05-26 16:21:45.921122624,182.57,1
2020-05-26 16:21:46.420715748,182.56,1
2020-05-26 16:21:47.562585129,182.56,3
2020-05-26 16:21:48.732926462,182.56,1
2020-05-26 16:21:49.221840965,182.56,3
2020-05-26 16:21:49.733515973,182.57,1
2020-05-26 16:21:49.733569333,182.57,1
2020-05-26 16:21:50.354574810,182.56,1
2020-05-26 16:21:52.806792136,182.56,2
2020-05-26 16:21:53.218201261,182.56,1
2020-05-26 16:21:54.240710342,182.56,8
2020-05-26 16:21:55.189510603,182.56,3
2020-05-26 16:21:55.584072858,182.56,1
2020-05-26 16:21:56.187891978,182.56,4
2020-05-26 16:21:56.612360094,182.56,1
2020-05-26 16:22:00.196371463,182.55,1
2020-05-26 16:22:01.418688465,182.55,9
2020-05-26 16:22:01.840996290,182.54,1
2020-05-26 16:22:01.841138162,182.54,1
2020-05-26 16:22:02.720726160,182.54,3
2020-05-26 16:22:03.960921805,182.54,1
2020-05-26 16:22:04.991998103,182.53,2
2020-05-26 16:22:04.992148530,182.53,2
2020-05-26 16:22:05.696890128,182.54,1
2020-05-26 16:22:05.697037937,182.54,1
2020-05-26 16:22:06.212509336,182.54,4
2020-05-26 16:22:07.654108611,182.53,43
2020-05-26 16:22:07.654274923,182.53,43
2020-05-26 16:22:10.220917813,182.53,4
2020-05-26 16:22:10.623401314,182.55,1
2020-05-26 16:22:10.623575505,182.55,1
2020-05-26 16:22:12.569241952,182.54,1
2020-05-26 16:22:13.288234308,182.54,5
2020-05-26 16:22:14.412393194,182.55,2
2020-05-26 16:22:14.412546359,182.55,2
2020-05-26 16:22:14.676841896,182.54,1
2020-05-26 16:22:14.676981757,182.54,1
2020-05-26 16:22:16.272088761,182.53,2
2020-05-26 16:22:16.272144259,182.53,2
2020-05-26 16:22:17.193659075,182.54,3
2020-05-26 16:22:17.193799431,182.54,3
2020-05-26 16:22:17.712986959,182.53,1
2020-05-26 16:22:17.713120194,182.53,1
2020-05-26 16:22:19.652737870,182.53,2
2020-05-26 16:22:19.868870250,182.53,1
2020-05-26 16:22:20.940993197,182.53,2
2020-05-26 16:22:22.420758725,182.53,13
2020-05-26 16:22:22.832389703,182.53,4
2020-05-26 16:22:24.426307077,182.52,1
2020-05-26 16:22:24.426459555,182.52,1
2020-05-26 16:22:24.880652963,182.54,1
2020-05-26 16:22:25.840794527,182.53,1
2020-05-26 16:22:26.932660211,182.52,1
2020-05-26 16:22:28.039542740,182.54,1
2020-05-26 16:22:29.977205426,182.52,2
2020-05-26 16:22:29.977382651,182.52,2
2020-05-26 16:22:30.448580200,182.52,1
2020-05-26 16:22:31.001579836,182.51,1
2020-05-26 16:22:31.328982717,182.52,1
2020-05-26 16:22:32.857630557,182.53,1
2020-05-26 16:22:33.376517760,182.53,6
2020-05-26 16:22:34.697043860,182.52,1
2020-05-26 16:22:34.697195087,182.52,1
2020-05-26 16:22:36.018378569,182.53,1
2020-05-26 16:22:36.460664337,182.52,1
2020-05-26 16:22:43.965060936,182.5,2
2020-05-26 16:22:43.965215810,182.5,2
2020-05-26 16:22:44.494141003,182.51,1
2020-05-26 16:22:44.494289697,182.51,1
2020-05-26 16:22:44.936931918,182.52,1
2020-05-26 16:22:45.494589039,182.52,30
2020-05-26 16:22:46.074034818,182.51,1
2020-05-26 16:22:46.074128966,182.51,1
2020-05-26 16:22:46.672526540,182.52,1
2020-05-26 16:22:47.097545507,182.51,1
2020-05-26 16:22:47.500945014,182.5,2
2020-05-26 16:22:47.501119457,182.5,2
2020-05-26 16:22:49.638089578,182.51,1
2020-05-26 16:22:49.638257848,182.51,1
2020-05-26 16:22:50.467179107,182.52,1
2020-05-26 16:22:51.614435290,182.51,1
2020-05-26 16:22:52.004716115,182.51,3
2020-05-26 16:22:52.619393584,182.52,1
2020-05-26 16:22:52.619558566,182.52,1
2020-05-26 16:22:54.148559422,182.51,8
2020-05-26 16:22:54.148733268,182.51,8
2020-05-26 16:22:55.172867657,182.52,1
2020-05-26 16:22:55.173015994,182.52,1
2020-05-26 16:22:56.124803981,182.51,1
2020-05-26 16:23:00.499815085,182.5,1
2020-05-26 16:23:03.196718594,182.52,1
2020-05-26 16:23:04.285700712,182.53,1
2020-05-26 16:23:04.895495034,182.54,1
2020-05-26 16:23:05.244838429,182.56,2
2020-05-26 16:23:05.244983187,182.56,2
2020-05-26 16:23:06.248131022,182.56,1
2020-05-26 16:23:07.976910719,182.58,1
2020-05-26 16:23:09.289729741,182.62,1
2020-05-26 16:23:10.296806091,182.6,1
2020-05-26 16:23:10.676850234,182.61,1
2020-05-26 16:23:11.346781685,182.6,1
2020-05-26 16:23:11.858831221,182.61,1
2020-05-26 16:23:12.472631757,182.6,1
2020-05-26 16:23:12.692918678,182.61,1
2020-05-26 16:23:14.548576788,182.6,1
2020-05-26 16:23:15.494127034,182.59,2
2020-05-26 16:23:15.494194766,182.59,2
2020-05-26 16:23:16.702918753,182.6,1
2020-05-26 16:23:16.703042971,182.6,1
2020-05-26 16:23:18.029050350,182.6,2
2020-05-26 16:23:18.520408054,182.6,1
2020-05-26 16:23:19.968659658,182.59,1
2020-05-26 16:23:21.028685436,182.6,2
2020-05-26 16:23:21.028842172,182.6,2
2020-05-26 16:23:22.552760293,182.6,1
2020-05-26 16:23:23.552714389,182.61,2
2020-05-26 16:23:23.552857200,182.61,2
2020-05-26 16:23:25.744693685,182.6,1
2020-05-26 16:23:25.744830444,182.6,1
2020-05-26 16:23:26.732645628,182.62,1
2020-05-26 16:23:28.460935988,182.61,10
2020-05-26 16:23:28.461075854,182.61,10
2020-05-26 16:23:28.959661031,182.62,1
2020-05-26 16:23:28.959829758,182.62,1
2020-05-26 16:23:30.508641527,182.64,2
2020-05-26 16:23:30.508784669,182.64,2
2020-05-26 16:23:31.324071468,182.64,1
2020-05-26 16:23:31.836582490,182.66,13
2020-05-26 16:23:31.836731455,182.66,13
2020-05-26 16:23:32.344494193,182.68,1
2020-05-26 16:23:32.344634009,182.68,1
2020-05-26 16:23:32.816622557,182.7,1
2020-05-26 16:23:33.216607987,182.7,2
2020-05-26 16:23:33.819085288,182.73,1
2020-05-26 16:23:33.819252974,182.73,1
2020-05-26 16:23:35.703003642,182.74,6
2020-05-26 16:23:35.703146565,182.74,6
2020-05-26 16:23:36.260256132,182.74,1
2020-05-26 16:23:36.756511089,182.73,1
2020-05-26 16:23:37.261337626,182.73,5
2020-05-26 16:23:38.328627469,182.72,1
2020-05-26 16:23:38.328798602,182.72,1
2020-05-26 16:23:39.822598285,182.73,1
2020-05-26 16:23:40.324344578,182.72,1
2020-05-26 16:23:40.716733237,182.73,1
2020-05-26 16:23:42.187935943,182.72,1
2020-05-26 16:23:42.783255754,182.72,5
2020-05-26 16:23:43.294653736,182.72,3
2020-05-26 16:23:43.824525585,182.72,1
2020-05-26 16:23:44.422407232,182.71,1
2020-05-26 16:23:44.732727399,182.72,1
2020-05-26 16:23:45.884588453,182.73,1
2020-05-26 16:23:48.415703925,182.72,7
2020-05-26 16:23:48.415861467,182.72,7
2020-05-26 16:23:48.942697823,182.72,1
2020-05-26 16:23:50.053534218,182.73,1
2020-05-26 16:23:50.280248570,182.73,3
2020-05-26 16:23:50.975271309,182.72,4
2020-05-26 16:23:50.975433464,182.72,4
2020-05-26 16:23:51.384519845,182.72,1
2020-05-26 16:23:52.000319010,182.71,1
2020-05-26 16:23:53.948487082,182.72,1
2020-05-26 16:23:54.464001061,182.72,2
2020-05-26 16:23:54.867708829,182.72,1
2020-05-26 16:23:55.612907624,182.73,1
2020-05-26 16:23:57.426260771,182.72,1
2020-05-26 16:24:00.424512184,182.73,3
2020-05-26 16:24:00.424659043,182.73,3
2020-05-26 16:24:02.904007987,182.73,1
2020-05-26 16:24:03.467914365,182.78,1
2020-05-26 16:24:03.930429313,182.78,2
2020-05-26 16:24:04.909712045,182.78,1
2020-05-26 16:24:07.680132352,182.79,1
2020-05-26 16:24:08.184581912,182.77,3
2020-05-26 16:24:08.184725872,182.77,3
2020-05-26 16:24:08.711897361,182.78,6
2020-05-26 16:24:08.711958840,182.78,6
2020-05-26 16:24:09.128516108,182.78,1
2020-05-26 16:24:09.918710620,182.78,17
2020-05-26 16:24:10.144649102,182.78,1
2020-05-26 16:24:10.856956753,182.79,1
2020-05-26 16:24:11.464556684,182.82,1
2020-05-26 16:24:12.700552907,182.82,2
2020-05-26 16:24:13.509466122,182.82,1
2020-05-26 16:24:14.528680807,182.83,1
2020-05-26 16:24:15.116742320,182.82,1
2020-05-26 16:24:15.858674971,182.81,1
2020-05-26 16:24:16.168098348,182.82,2
2020-05-26 16:24:16.168176530,182.82,2
2020-05-26 16:24:16.688723868,182.82,1
2020-05-26 16:24:17.116658730,182.81,1
2020-05-26 16:24:18.316868197,182.82,6
2020-05-26 16:24:18.317012889,182.82,6
2020-05-26 16:24:18.644841966,182.81,1
2020-05-26 16:24:18.644984334,182.81,1
2020-05-26 16:24:22.831985405,182.8,1
2020-05-26 16:24:23.136845297,182.81,1
2020-05-26 16:24:23.644562438,182.8,1
2020-05-26 16:24:24.632402131,182.79,6
2020-05-26 16:24:24.632526094,182.79,6
2020-05-26 16:24:25.199936274,182.79,1
2020-05-26 16:24:27.122631420,182.78,1
2020-05-26 16:24:28.180177809,182.79,1
2020-05-26 16:24:28.590132785,182.78,1
2020-05-26 16:24:29.692528624,182.78,6
2020-05-26 16:24:30.297134283,182.78,1
2020-05-26 16:24:32.384615663,182.79,1
2020-05-26 16:24:33.076986430,182.8,1
2020-05-26 16:24:33.500548407,182.82,1
2020-05-26 16:24:35.655915466,182.83,1
2020-05-26 16:24:36.164408545,182.84,1
2020-05-26 16:24:36.661428857,182.86,1
2020-05-26 16:24:37.874205562,182.85,1
2020-05-26 16:24:38.612835726,182.86,1
2020-05-26 16:24:39.108694926,182.84,3
2020-05-26 16:24:39.108817295,182.84,3
2020-05-26 16:24:39.828834778,182.86,2
2020-05-26 16:24:39.828979093,182.86,2
2020-05-26 16:24:40.340415951,182.86,6
2020-05-26 16:24:40.832497470,182.83,7
2020-05-26 16:24:40.832631404,182.83,7
2020-05-26 16:24:41.480138894,182.83,4
2020-05-26 16:24:42.328604477,182.82,1
2020-05-26 16:24:42.328761118,182.82,1
2020-05-26 16:24:42.828952395,182.83,1
2020-05-26 16:24:43.302202704,182.84,1
